D1,D2,D3
0.542666667,0.456,0.531000377
0.488666667,0.588,0.436386043
0.1327,0.117942424,0.113884395
0.674,0.646333333,0.658209461
0.0815,0.006,0.202310862
0.972,0.979777778,0.857969944
0.419142857,0.3934,0.40030431
0.313,0.359666667,0.193752804
0.468,0.2264,0.667838792
0.824666667,0.94,0.617885964
0.916,0.942666667,0.86766643
0.276,0.363,0.256522048
0.608,0.6165,0.673894911
0.562,0.598666667,0.776070415
0.68,0.688,0.673216373
0.241018182,0.180833333,0.242124353
0.3716,0.342,0.209739653
0.41,0.431666667,0.714110659
0.424,0.650333333,0.258483786
0.438,0.604,0.326410609
0.845333333,0.868,0.685481961
0.488,0.356666667,0.637320383
0.8,0.817,0.865662404
0.94,0.981555556,0.814533417
0.738,0.776833333,0.689511335
0.884484033,0.953641758,0.80254187
0.81,0.939466667,0.854793526
0.2085,0.166153846,0.173145538
0.5765,0.661166667,0.500838393
0.234,0.154222222,0.2832564
0.356,0.304,0.251258346
0.286,0.341,0.183062015
0.342,0.409833333,0.259761341
0.639,0.73,0.757797326
0.23,0.1458,0.172982636
0.922,0.99,0.80396037
0.82,0.865333333,0.846827488
0.946,0.972,0.854201173
0.185111111,0.0839,0.187220157
0.47,0.484,0.406217823
0.234,0.054,0.245937686
0.815,0.9093,0.864454877
0.45,0.455,0.211890729
0.562,0.62,0.862191798
0.807,0.853,0.773361784
0.935333333,0.828051515,0.876912804
0.5544,0.586,0.723687472
0.732592857,0.824705493,0.630989742
0.098,0.042360526,0.156659705
0.83,0.854,0.850725898
0.596,0.516,0.582203023
0.59,0.722,0.807505247
0.358,0.092666667,0.707295012
0.578,0.735666667,0.39319373
0.638,0.668,0.26459994
0.364,0.39,0.354828602
0.718,0.894,0.724729678
0.5725,0.533,0.270905007
0.296,0.265,0.147611203
0.761366667,0.686128571,0.795540727
0.912827572,0.94705371,0.7955794
0.776,0.787,0.806738381
0.9185,0.9005,0.870158214
0.2932,0.343166667,0.151285324
0.9,0.868666667,0.830338356
0.406,0.355,0.328717615
0.55,0.736,0.323145043
0.2845,0.254333333,0.233397036
0.123333333,0.042,0.210767723
0.888,0.944,0.77629274
0.048666667,0.010035714,0.161541543
0.332,0.369116667,0.18514955
0.157333333,0.086213178,0.144333242
0.288,0.31,0.295525665
0.617458333,0.683066667,0.653931629
0.7165,0.739766667,0.74373477
0.078,0.09,0.187033344
0.051,0.039666667,0.102040402
0.482,0.468,0.663927307
0.26,0.118,0.155054612
0.262,0.169,0.619575586
0.901,0.921,0.861677086
0.324,0.34,0.1574958
0.934,0.972,0.863652467
0.338,0.37890614,0.23867645
0.854,0.924,0.844861242
0.716,0.697333333,0.64044764
0.27,0.3525,0.272919196
0.373,0.354,0.176992528
0.52,0.556,0.557999833
0.258,0.299,0.228201162
0.294,0.322,0.434840854
0.751333333,0.869,0.856127961
0.865333333,0.932,0.879603171
0.742,0.767,0.833090724
0.709666667,0.823666667,0.571250545
0.630777778,0.7215,0.678733117
0.208666667,0.169,0.222186047
0.2046,0.078606061,0.201888262
0.222,0.272,0.190230667
0.522,0.664,0.329741055
0.88,0.96,0.860121796
0.347155556,0.240199749,0.179340869
0.386,0.386,0.289333076
0.4252,0.4385,0.323848083
0.704,0.774,0.776476557
0.399333333,0.451333333,0.202676323
0.296,0.086,0.248740538
0.718,0.676,0.638054519
0.485647619,0.638757576,0.525316281
0.829666667,0.749,0.808402666
0.692,0.864,0.637667043
0.902,0.9165,0.899797869
0.388666667,0.362,0.512702931
0.478717949,0.39419279,0.618102584
0.663709524,0.428792157,0.822357595
0.4891,0.440299567,0.584556492
0.220809524,0.093868116,0.224632965
0.096166667,0.052666667,0.147593264
0.755466667,0.481718254,0.876107863
0.787,0.771,0.86564152
0.676066667,0.639,0.519297541
0.148,0.036,0.173932007
0.798666667,0.805,0.854364843
0.532,0.661285714,0.573530672
0.455,0.45,0.310477505
0.77,0.835333333,0.84596373
0.52,0.535777778,0.746959554
0.870866667,0.922083333,0.838540067
0.367333333,0.248,0.64906378
0.136,0.062,0.148570326
0.221333333,0.039,0.298892595
0.897333333,0.924763645,0.868445222
0.156,0.204,0.139929416
0.558,0.569333333,0.712325222
0.145,0.0604,0.143667491
0.736,0.82,0.836080415
0.4872,0.3496,0.627581349
0.7446,0.9145,0.777080676
0.864,0.811,0.809754095
0.98,0.988,0.899452172
0.829866667,0.7815,0.766208927
0.547,0.506,0.647344737
0.578333333,0.649,0.328216056
0.416,0.342,0.570608064
0.412,0.415714286,0.237295008
0.392666667,0.4952,0.307995261
0.421380952,0.423166667,0.543661792
0.129166667,0.086666667,0.295267858
0.255,0.200583333,0.27304629
0.149,0.126,0.136094562
0.652133333,0.901054762,0.7372275
0.048,0.027423913,0.131150623
0.604733333,0.603333333,0.69844926
0.17,0.149644444,0.133494186
0.326666667,0.295,0.211515527
0.39,0.478,0.245722641
0.012,0.002,0.097379894
0.147666667,0.090333333,0.19244143
0.354,0.37,0.207626647
0.94,0.98,0.822993928
0.978,0.989333333,0.858372696
0.885,0.986,0.837247408
0.603166667,0.679,0.631193639
0.422847436,0.221257246,0.237757792
0.422666667,0.376,0.518230897
0.632666667,0.5448,0.720529154
0.448,0.555566667,0.389969023
0.22,0.312,0.193931102
0.854,0.963333333,0.82985538
0.037,0.0185,0.101740568
0.352,0.4289,0.148507746
0.979714286,0.998,0.884495546
0.264,0.089333333,0.676908337
0.022,0.0065,0.145067687
0.264833333,0.234153846,0.220316973
0.54697619,0.582272727,0.635998082
0.401,0.598961905,0.755698041
0.465666667,0.634333333,0.326099473
0.893,0.92,0.885900914
0.582092978,0.573923308,0.765696734
0.8524,0.847730159,0.847652689
0.346,0.226,0.640239248
0.054666667,0.0055,0.140996382
0.656,0.5796,0.817780212
0.283333333,0.277471429,0.199912043
0.996,0.998,0.889858261
0.34,0.325,0.314204534
0.932333333,0.9535,0.852188199
0.966,0.975857143,0.873856115
0.8574,0.913827778,0.81163473
0.35,0.285,0.382871934
0.654,0.781,0.662050795
0.035666667,0.036460317,0.161184493
0.846,0.89,0.773495335
0.6,0.504022222,0.85402912
0.962233333,0.96222629,0.894505131
0.432,0.39,0.312858787
0.455928571,0.4680375,0.267882255
0.986,0.988,0.86763686
0.659714286,0.639,0.442756342
0.974,0.9895,0.875521164
0.032,0.032737374,0.112208708
0.234,0.078,0.481993836
0.117333333,0.070833333,0.152768968
0.344,0.367,0.199438308
0.714,0.692,0.78151222
0.461066667,0.473,0.451200669
0.355764706,0.571408059,0.19635023
0.196,0.208,0.17666461
0.817533333,0.826361905,0.842033497
0.110333333,0.083335931,0.169204858
0.105,0.106,0.127246827
0.833,0.937142857,0.737660921
0.342,0.445447619,0.196702152
0.352,0.395666667,0.660820093
0.554,0.496,0.538177945
0.2735,0.204666667,0.30870724
0.404,0.445333333,0.371621236
0.386,0.3676,0.29865878
0.678133333,0.6084,0.886370321
0.425011111,0.575033333,0.155184303
0.1142,0.049233333,0.192018003
0.855666667,0.956,0.836937313
0.396,0.375,0.317471245
0.322,0.417333333,0.368367972
0.336,0.261,0.235709003
0.346,0.374,0.217294568
0.74,0.846,0.706563938
0.7797,0.893243579,0.823399136
0.546,0.362,0.778537241
0.998,0.995589286,0.893319394
0.495806349,0.4801,0.697821023
0.62,0.867,0.519387148
0.409333333,0.4075,0.214197989
0.542,0.63,0.367294757
0.176,0.062,0.160519913
0.25,0.377563736,0.260649222
0.16,0.064,0.185451984
0.798,0.904,0.766146879
0.089666667,0.0654,0.114673245
0.903,0.96,0.878287696
0.384,0.399666667,0.295657904
0.43,0.391,0.680715697
0.36575,0.267166667,0.243053513
0.702,0.729533333,0.722279921
0.3055,0.298,0.494061185
0.138,0.088,0.148056408
0.551,0.499333333,0.254280788
0.9236,0.974,0.876074491
0.286,0.303,0.171004909
0.394,0.378,0.313660528
0.5688,0.662,0.2961762
0.134888889,0.1205,0.174572527
0.874,0.918,0.855456925
0.530666667,0.43325,0.717497676
0.236,0.126,0.305493911
0.2995,0.419,0.225352633
0.681166667,0.543166667,0.791005454
0.416666667,0.486,0.661454965
0.912,0.996,0.747803837
0.746,0.819,0.696162953
0.776,0.784,0.853672833
0.948,0.99175,0.89406534
0.332,0.288,0.310845592
0.72,0.739,0.829554335
0.760933333,0.79752381,0.823303454
0.1285,0.097,0.191337492
0.787333333,0.673666667,0.842023324
0.26,0.189,0.378873244
0.8644,0.726833333,0.843045059
0.589,0.527,0.650265598
0.623,0.722,0.664372077
0.126,0.029333333,0.245345302
0.542228571,0.548246844,0.738676449
0.342,0.61,0.273992888
0.57,0.736333333,0.599483761
0.028333333,0.0195,0.100272093
0.1195,0.108257576,0.140975941
0.972,0.992,0.859830673
0.116666667,0.048,0.184716242
0.1315,0.076645045,0.149635479
0.2188,0.089,0.188383883
0.096666667,0.029,0.165265562
0.992,0.975818182,0.8707882
0.291,0.226733333,0.678417944
0.407,0.3831,0.346306624
0.940933333,0.992,0.887514391
0.133,0.102857143,0.111028882
0.248,0.093866667,0.477140623
0.7186,0.7296,0.789449077
0.385950117,0.279931793,0.539964061
0.744666667,0.863,0.764265273
0.321333333,0.335666667,0.219898134
0.227066667,0.179754712,0.219642033
0.531,0.521548485,0.58235407
0.861333333,0.904,0.844163994
0.296,0.308,0.17896363
0.836,0.816,0.872023618
0.851442857,0.869322222,0.796017726
0.48,0.476,0.479501172
0.314,0.343,0.168735602
0.699928571,0.605977611,0.723315196
0.662,0.648,0.813568349
0.843,0.734166667,0.819337107
0.756,0.706333333,0.798756331
0.806333333,0.789,0.817701838
0.4489,0.31232482,0.220061579
0.460666667,0.363108333,0.72633459
0.12,0.046,0.107232469
0.379559524,0.3864,0.603325007
0.365,0.269666667,0.268077149
0.014,0.0005,0.10623732
0.605333333,0.699,0.733026155
0.236166667,0.102366667,0.220114686
0.86,0.936,0.826696573
0.781818182,0.907,0.772757769
0.840166667,0.818833333,0.842754387
0.953019048,0.9536,0.871372176
0.907166667,0.918533333,0.860189803
0.5035,0.323266667,0.676377349
0.44,0.463,0.295362196
0.154363636,0.074,0.193668666
0.836,0.952,0.819410665
0.806,0.824,0.871160246
0.4695,0.446,0.385076722
0.81,0.688,0.861600427
0.887333333,0.728588889,0.875293495
0.076,0.028288889,0.184748107
0.262,0.102,0.272287613
0.219166667,0.124,0.238227195
0.38,0.302,0.267034991
0.96,0.9956,0.855870185
0.701,0.639,0.367290704
0.8475,0.867,0.872141092
0.568,0.482,0.723341443
0.61,0.703625,0.484118604
0.86,0.94,0.787970052
0.376,0.378,0.498322506
0.445833333,0.327666667,0.519132265
0.141153846,0.0362,0.167993386
0.362,0.362,0.182415574
0.391,0.219,0.387507324
0.742,0.669,0.833342728
0.982,0.996,0.85532693
0.972,0.99722807,0.899272912
0.908,0.954,0.875207827
0.754,0.694,0.748088912
0.155,0.148388889,0.16690066
0.854,0.866,0.875444361
0.322796774,0.209071429,0.26504801
0.1335,0.131735664,0.201186803
0.5085,0.4665,0.349270095
0.746,0.8,0.809559118
0.176666667,0.144972222,0.550645946
0.068,0.037166667,0.163805296
0.410166667,0.293166667,0.659266102
0.277136364,0.328333333,0.194554837
0.652895238,0.698007648,0.677757386
0.528,0.487,0.741452303
0.492,0.444,0.469610939
0.53,0.512,0.720845696
0.633,0.569833333,0.500726714
0.596666667,0.62775,0.745680447
0.832,0.868333333,0.863620877
0.97,0.992,0.849501579
0.49,0.473,0.27535323
0.226,0.155666667,0.24188869
0.532,0.533,0.67624286
0.105533333,0.043380159,0.121516399
0.086666667,0.079666667,0.14025923
0.616,0.572,0.767748683
0.976,0.9865,0.902628364
0.176,0.100366667,0.197229512
0.655,0.68,0.769751875
0.956,0.986,0.896317602
0.315,0.363333333,0.215399121
0.714,0.712,0.82088271
0.882,0.972,0.807097882
0.35,0.377,0.287612678
0.133,0.063333333,0.134871073
0.4216,0.329142857,0.293669406
0.944,0.993,0.875626143
0.9076,0.9635,0.823467435
0.201333333,0.148,0.14002059
0.601166667,0.594,0.726148609
0.759,0.803,0.848414908
0.946,0.994624061,0.872571647
0.902,0.895,0.867580081
0.944,0.98,0.893811011
0.565333333,0.776,0.308737332
0.817,0.918,0.731513279
0.075,0.04,0.154977512
0.618,0.557,0.69639283
0.788666667,0.801,0.831588411
0.855,0.977,0.736065432
0.630333333,0.662666667,0.844688419
0.666,0.775,0.704191918
0.571333333,0.564,0.760626817
0.566150883,0.604044896,0.690560236
0.236,0.219473203,0.14416728
0.464,0.522,0.344814622
0.414,0.345666667,0.436477084
0.942,0.998,0.844188806
0.882666667,0.845192308,0.871859341
0.808,0.869464286,0.848283918
0.04,0.008,0.120984552
0.214,0.184,0.105892176
0.248,0.157615385,0.264310577
0.2645,0.256,0.311953927
0.886,0.844,0.847135336
0.802,0.7,0.807454655
0.656372965,0.834634983,0.74791315
0.741142857,0.770666667,0.641822447
0.355166667,0.2775,0.321960188
0.376,0.39,0.177685841
0.575333333,0.521083333,0.586712592
0.794,0.844,0.802659348
0.512,0.528,0.319731715
0.646,0.62152381,0.592685725
0.7166,0.7845,0.804074442
0.687333333,0.79,0.68696337
0.51,0.506,0.768397166
0.981333333,0.987333333,0.878026571
0.092,0.014,0.215621116
0.908238095,0.954980952,0.832909547
0.257333333,0.226,0.285897699
0.453333333,0.475,0.281492783
0.068,0.014,0.120348305
0.432166667,0.31,0.24789498
0.78,0.91,0.774036052
0.314,0.294666667,0.69385418
0.16,0.131809524,0.107276107
0.4069,0.440533333,0.395121352
0.846666667,0.850211111,0.8642131
0.954,0.958,0.895665921
0.796,0.849,0.485580154
0.21025,0.200885522,0.215844684
0.352,0.383,0.211275103
0.976,0.994,0.844504815
0.106,0.0375,0.101751982
0.319333333,0.338,0.185711764
0.7245,0.798990909,0.744957626
0.787,0.8715,0.853743311
0.5355,0.482333333,0.659240633
0.22,0.369,0.117042272
0.9048,0.984,0.848573304
0.345995833,0.2798,0.615033859
0.56,0.552,0.487569643
0.853480952,0.906041869,0.78319702
0.982,0.994,0.88167055
0.366,0.283,0.514095297
0.224166667,0.150666667,0.248917803
0.198,0.169845238,0.114268288
0.926,0.933333333,0.88122686
0.296,0.329666667,0.255414318
0.379,0.436166667,0.312450943
0.344207409,0.293378571,0.518746684
0.375,0.211,0.237741144
0.07869697,0.101666667,0.129760283
0.71,0.7746,0.830578426
0.934,0.921,0.890523939
0.989857143,0.993575306,0.877445847
0.5,0.43,0.453948011
0.9345,0.960166667,0.890250666
0.904,0.900857143,0.898428311
0.586666667,0.793833333,0.26291519
0.192666667,0.117581818,0.29206196
0.37,0.438,0.244051003
0.722,0.779933333,0.831542182
0.246666667,0.23125,0.201338486
0.216205556,0.105842857,0.156489982
0.766666667,0.836,0.852586287
0.818,0.88,0.783746865
0.87,0.975933333,0.856166848
0.514857143,0.490615419,0.67953445
0.432166667,0.3763,0.522930041
0.45,0.36,0.410722876
0.6819,0.732,0.706621018
0.962,0.994,0.894111436
0.4025,0.3602,0.23676192
0.586,0.525,0.285114131
0.848666667,0.928965873,0.801104259
0.879333333,0.946,0.872721195
0.107666667,0.036333333,0.326890779
0.80325,0.861,0.814196612
0.816,0.942,0.852441634
0.926,0.964,0.890066085
0.282,0.39,0.17540969
0.64,0.803,0.85350094
0.82,0.888,0.784302622
0.1315,0.122485664,0.185576
0.198380952,0.136666667,0.154633142
0.827333333,0.857,0.786353737
0.344,0.058,0.354876249
0.766,0.872,0.839837036
0.802,0.906,0.891001862
0.368,0.433333333,0.362612361
0.0956,0.096622222,0.109311547
0.846,0.924,0.797436119
0.422666667,0.486,0.339145637
0.7285,0.737,0.81215183
0.294,0.327166667,0.193725108
0.328,0.273685714,0.354048135
0.778,0.813,0.827205242
0.835,0.898,0.845905602
0.199,0.296,0.318211491
0.586083333,0.644841503,0.747318262
0.055,0.034,0.145763855
0.553,0.451,0.372084478
0.447923776,0.416166667,0.31893158
0.9,0.9212,0.726038903
0.702,0.787666667,0.740085306
0.813333333,0.874333333,0.782070926
0.446666667,0.454,0.306433618
0.882,0.893,0.847366595
0.697266667,0.551662155,0.778586457
0.814,0.843,0.780564399
0.98,0.994,0.87355169
0.681,0.5868,0.8366131
0.255,0.246466667,0.280014746
0.237733333,0.160555556,0.592524265
0.81,0.792,0.867019818
0.631,0.605,0.624759425
0.7235,0.542,0.795118265
0.372,0.297,0.515806716
0.976,0.998559215,0.883744741
0.918,0.954,0.721437793
0.232,0.208,0.218059387
0.483,0.4625,0.752871858
0.298,0.302,0.384536516
0.828,0.9,0.834062047
0.782,0.897,0.715016103
0.664666667,0.590555556,0.676285767
0.8665,0.9488,0.852918746
0.236,0.16,0.232770929
0.5148,0.526,0.519136638
0.91425,0.967703679,0.810110203
0.014,0.005440476,0.113216571
0.064,0.026,0.163238336
0.1462,0.073166667,0.231706529
0.344333333,0.139666667,0.591496745
0.861,0.633061905,0.746694288
0.260333333,0.32472336,0.410977495
0.688,0.745,0.816862016
0.084666667,0.017333333,0.13557724
0.394,0.435,0.289818094
0.394,0.408666667,0.454025098
0.468,0.515333333,0.737602162
0.366,0.392,0.224485182
0.32,0.368,0.251760118
0.11,0.039113178,0.15139
0.852,0.908333333,0.805097943
0.291669841,0.421496825,0.17885133
0.864571429,0.947460814,0.774606582
0.03,0.014,0.12298728
0.904,0.892,0.891452628
0.652166667,0.628719048,0.787371204
0.314628571,0.194,0.308328623
0.96,0.989833333,0.876313353
0.699833333,0.634233333,0.605001168
0.222,0.228,0.150757902
0.819733333,0.897716667,0.529960634
0.566,0.858333333,0.783232022
0.767619048,0.7556,0.873058894
0.559333333,0.66,0.838471509
0.237,0.127666667,0.210513615
0.570666667,0.458,0.411442622
0.87,0.864,0.907211314
0.3565,0.323,0.303834762
0.338,0.316,0.213111795
0.902,0.93,0.855028716
0.97,0.989299987,0.764892291
0.0728,0.038666667,0.166823789
0.573,0.4554,0.745583858
0.551,0.539,0.709801373
0.215,0.1,0.212135919
0.577,0.551,0.358153079
0.901214286,0.936928785,0.852693111
0.8156,0.842,0.882144796
0.106,0.029733333,0.308682251
0.141,0.1061,0.113609918
0.8285,0.856809524,0.59474322
0.614258582,0.622766513,0.680495578
0.215,0.2568,0.155433613
0.305566667,0.304888095,0.311779237
0.99,0.998,0.88015436
0.27,0.298,0.136771881
0.274,0.242,0.215521277
0.2702,0.3436,0.226258816
0.891,0.889,0.85861185
0.77,0.906,0.832627821
0.346,0.330833333,0.183771649
0.533333333,0.5035,0.765769944
0.352,0.414,0.26473587
0.085085714,0.059733766,0.110623739
0.316833333,0.161625541,0.272416291
0.638133333,0.729206349,0.751975521
0.389333333,0.401833333,0.286134532
0.496642853,0.441177382,0.545439149
0.135885714,0.04876024,0.128605363
0.114857143,0.053363636,0.115742759
0.428,0.441666667,0.226176893
0.507826923,0.558975323,0.556278279
0.789166667,0.884093506,0.826891815
0.915666667,0.942666667,0.871429552
0.534666667,0.569,0.396575136
0.73,0.744,0.764942655
0.091,0.034,0.135849122
0.757733333,0.681,0.836238456
0.523433333,0.556666667,0.756140008
0.4244,0.356,0.333215855
0.686,0.909,0.276682755
0.122733333,0.057275204,0.110042881
0.791,0.886,0.813081796
0.958,0.957,0.889348906
0.204,0.253,0.209131836
0.897333333,0.964331602,0.87115836
0.477266667,0.406741909,0.698566804
0.7525,0.721,0.816656007
0.421,0.274,0.184478819
0.303,0.295,0.18598571
0.798,0.904,0.773572372
0.278,0.2296,0.181997501
0.561,0.49,0.636790259
0.7,0.704,0.76815673
0.719333333,0.723822222,0.765881478
0.519651515,0.667821429,0.571156642
0.226,0.392,0.213702315
0.644,0.772,0.816513628
0.309333333,0.3549,0.194740205
0.7495,0.929,0.609626959
0.874,0.853,0.849145606
0.688,0.588333333,0.853834873
0.643,0.728666667,0.709957687
0.134,0.034,0.165833561
0.989111111,0.995409207,0.849981929
0.347,0.296,0.250504747
0.327166667,0.3644,0.285514867
0.374,0.14425,0.708718041
0.842,0.838666667,0.831420285
0.152,0.076,0.234210908
0.335333333,0.519,0.240493793
0.198,0.014,0.223060605
0.91,0.958,0.869153853
0.896,0.796677778,0.862561233
0.55,0.555,0.627327912
0.166833333,0.024185714,0.379221658
0.715,0.738,0.855204049
0.216533333,0.1097,0.194755758
0.276,0.232,0.170351576
0.963923077,0.979714286,0.879192514
0.390333333,0.342,0.26245736
0.774,0.78,0.827783985
0.928,0.992,0.824950754
0.392,0.349,0.235368087
0.735666667,0.86115,0.827551064
0.582,0.679333333,0.793995528
0.660996774,0.712808571,0.77591462
0.386666667,0.268,0.747279469
0.546333333,0.45,0.605091642
0.904,0.976,0.892343494
0.91,0.971,0.895227418
0.958,0.964,0.834977978
0.912,0.953333333,0.738090754
0.94,0.936,0.859688069
0.682,0.525333333,0.704314193
0.3,0.214,0.162194523
0.838,0.89,0.805262779
0.77,0.9156,0.677376865
0.776,0.924,0.817592317
0.137266667,0.231233333,0.196133959
0.673333333,0.698,0.746962731
0.543071429,0.4685,0.318054675
0.066,0.06,0.12308734
0.319333333,0.301333333,0.241853895
0.114,0.106,0.101965999
0.735,0.771833333,0.767940881
0.458,0.420333333,0.53363829
0.734666667,0.771,0.767836238
0.144,0.0345,0.480977013
0.918,0.948,0.824779926
0.546,0.421,0.294970423
0.5015,0.489333333,0.482200723
0.055,0.064,0.114262751
0.775,0.696,0.801890663
0.4605,0.52775,0.647375587
0.334440476,0.249153846,0.302827814
0.1853,0.065299878,0.13426756
0.434916667,0.264961905,0.221640805
0.686666667,0.708,0.78111162
0.22,0.222,0.188714882
0.403,0.487833333,0.434825877
0.8038,0.899533333,0.785732075
0.286,0.17,0.197695389
0.186,0.097,0.158548964
0.661,0.796,0.836813782
0.529,0.455,0.612839725
0.978,0.992,0.906202368
0.6255,0.722333333,0.75835935
0.739,0.610333333,0.617812718
0.256,0.153,0.187289111
0.581,0.808,0.522237134
0.675395238,0.831,0.505533916
0.869333333,0.938,0.85237244
0.25,0.144666667,0.340240512
0.465,0.269,0.641081126
0.717333333,0.912777778,0.718956334
0.7457,0.754,0.834000806
0.334641026,0.363666667,0.236391285
0.743,0.852,0.771648974
0.886,0.842133333,0.856136905
0.168333333,0.089,0.193918669
0.89925,0.881016667,0.865637634
0.059,0.044,0.091456309
0.138,0.098,0.145033342
0.6202,0.52235,0.79329877
0.274,0.198,0.2170708
0.334,0.358,0.272126723
0.394,0.377,0.256635225
0.976,0.949,0.892190314
0.682,0.796,0.734974822
0.723777778,0.608333333,0.872989493
0.918,0.93,0.880212124
0.448,0.491714286,0.554200986
0.579,0.495,0.492234398
0.529,0.49,0.568629935
0.406,0.455666667,0.282065411
0.329466667,0.157,0.176042495
0.544,0.526,0.469941547
0.8632,0.866666667,0.827904926
0.498,0.541,0.418643741
0.31,0.119071429,0.646534796
0.968166667,0.975260989,0.877945122
0.104,0.0345,0.253852908
0.66,0.737,0.618784919
0.854,0.846666667,0.853842738
0.660166667,0.601916667,0.79716874
0.644,0.684933333,0.501117718
0.336,0.224,0.260650455
0.712,0.648,0.457874734
0.928,0.968,0.838096053
0.447333333,0.62475,0.291038456
0.758,0.731914286,0.786213746
0.169,0.174666667,0.133577641
0.276,0.276,0.326562645
0.941,0.9555,0.829480899
0.211666667,0.361583333,0.163882336
0.679166667,0.73925,0.769735956
0.631833333,0.304,0.819894596
0.644,0.655533333,0.683745425
0.252,0.242,0.152975891
0.974,0.977,0.885169518
0.7186,0.748787302,0.840126856
0.925,0.96,0.85447374
0.890095238,0.913533333,0.855971823
0.159666667,0.132022222,0.110206724
0.012666667,0.007,0.101733327
0.594,0.442,0.685872327
0.080927536,0.079492929,0.156671738
0.694,0.93,0.696787321
0.186,0.18,0.226983187
0.916,0.976,0.881529297
0.831833333,0.904881754,0.860170996
0.882,0.966,0.851351648
0.894,0.913,0.894344965
0.9296,0.956,0.815712382
0.394,0.464,0.413387092
0.984914286,0.988709185,0.888626161
0.538965812,0.628200609,0.604576119
0.703333333,0.570166667,0.567511335
0.475666667,0.512177778,0.699005805
0.89,0.8005,0.852052181
0.235,0.232666667,0.208106615
0.398,0.429333333,0.596844246
0.056,0.002,0.162669501
0.6845,0.681714286,0.801709137
0.302,0.398,0.305989504
0.195416667,0.143847497,0.297755159
0.478,0.6,0.436117515
0.8,0.948,0.805512985
0.612,0.432833333,0.807682911
0.034,0.018,0.100432087
0.561777778,0.508333333,0.212834809
0.308,0.345466667,0.269160699
0.666,0.591,0.740608106
0.936333333,0.946,0.852527286
0.52,0.749333333,0.3349181
0.744,0.765,0.799117962
0.127682796,0.051,0.180806435
0.27,0.2905,0.212479887
0.146,0.056,0.179271049
0.398666667,0.358,0.300029462
0.437,0.452,0.659184987
0.274333333,0.1855,0.201122211
0.436666667,0.444,0.530625936
0.442,0.433,0.199114386
0.496571429,0.484666667,0.680833183
0.957714286,0.988514286,0.868328553
0.354,0.415333333,0.556836136
0.363,0.3505,0.291891315
0.224,0.135,0.179281199
0.637,0.713904762,0.728515736
0.284,0.166,0.223420613
0.876,0.788,0.836371418
0.771333333,0.732,0.794911981
0.0486,0.018,0.172996922
0.8185,0.906,0.870930632
0.13,0.074,0.178355392
0.874,0.798,0.876862369
0.030111111,0.002,0.149134279
0.806,0.904,0.851713517
0.862,0.8295,0.842979369
0.09,0.1004,0.091916579
0.145333333,0.160066667,0.191974588
0.578,0.52,0.837974371
0.778,0.7365,0.842231145
0.738,0.895,0.778454785
0.475,0.414,0.570992162
0.968,0.998,0.868667563
0.901333333,0.953,0.862360753
0.485333333,0.354333333,0.76755234
0.261333333,0.109666667,0.196486132
0.902,0.972,0.758816009
0.900333333,0.918333333,0.887088121
0.836,0.756,0.889357924
0.4612,0.447666667,0.450584052
0.976,0.994,0.90492353
0.9112,0.98,0.822495369
0.63,0.562,0.825824061
0.11,0.136,0.13439109
0.878,0.956,0.871780199
0.398,0.359666667,0.592638851
0.896,0.938,0.847109027
0.870333333,0.914,0.832305861
0.41,0.2806,0.563399049
0.982,0.99,0.896211045
0.264,0.267,0.128664581
0.045,0.017285714,0.103806272
0.838,0.900333333,0.756221329
0.695444444,0.729,0.77995732
0.42,0.561,0.573646764
0.693666667,0.762333333,0.584865081
0.574314141,0.567243701,0.622415011
0.1435,0.179033333,0.213579325
0.548,0.485095238,0.638420981
0.547,0.407333333,0.852557744
0.662,0.779875641,0.675149996
0.802,0.947,0.807670158
0.911595238,0.963077377,0.759207864
0.686,0.636,0.651568036
0.214166667,0.112333333,0.135119577
0.3945,0.421,0.323014913
0.212,0.052,0.195862686
0.342,0.427,0.541087636
0.418,0.353,0.475738585
0.95,0.9335,0.877176225
0.642,0.574,0.467390683
0.574,0.58,0.685240083
0.984,0.982714286,0.862993582
0.346,0.326,0.173767613
0.286,0.32,0.250712131
0.294,0.144,0.123940995
0.389,0.432,0.24542
0.118,0.166,0.160226552
0.594,0.668833333,0.586321145
0.436,0.5165,0.38643886
0.411,0.309,0.454749044
0.315,0.232,0.439468208
0.6465,0.828,0.847793057
0.705333333,0.659666667,0.825444287
0.484,0.554,0.439924829
0.412,0.336,0.479360505
0.3145,0.376,0.22653807
0.22,0.222,0.15777911
0.569666667,0.529666667,0.462353505
0.242,0.300277778,0.185326715
0.769,0.800047619,0.739001283
0.87,0.700666667,0.859469032
0.8606,0.908,0.894907605
0.410666667,0.451,0.189451076
0.9665,0.956407071,0.882400836
0.473414286,0.584022222,0.740604292
0.58,0.532666667,0.831369696
0.454,0.466,0.26146712
0.695,0.692666667,0.744379285
0.784,0.874,0.795310761
0.913625641,0.983514375,0.76686079
0.462,0.521,0.804693602
0.132,0.052666667,0.184901802
0.062384416,0.077193651,0.12924096
0.55,0.831,0.659601621
0.754,0.8174,0.817474053
0.928,0.97,0.85338406
0.899333333,0.828333333,0.8472083
0.828,0.93,0.848648242
0.642666667,0.563238095,0.616574876
0.210433333,0.136390476,0.277691007
0.1005,0.0694,0.122645221
