D1,D2,D3
0.306,0.261,0.228139834
0.859866667,0.92697619,0.825185983
0.281833333,0.317846154,0.352819682
0.4656,0.434548718,0.432309111
0.308,0.119111111,0.42367364
0.3805,0.355,0.180388691
0.109,0.115708333,0.132967576
0.782,0.635666667,0.807916662
0.228,0.131,0.358394091
0.8872,0.96375,0.818742106
0.958,0.998,0.881302311
0.960666667,0.945547619,0.837588628
0.024,0.037,0.122913077
0.856,0.815,0.82501433
0.748,0.84,0.825078319
0.53,0.47,0.61663011
0.51,0.568833333,0.296780232
0.160733333,0.093957143,0.139400594
0.68,0.67075,0.712796285
0.084,0.018,0.169620664
0.977333333,0.9865,0.880412924
0.4214,0.368321212,0.448529613
0.314666667,0.316,0.209894234
0.462,0.2478,0.585861551
0.822,0.925846154,0.66566084
0.93,0.954,0.863220622
0.278,0.351,0.211194455
0.579333333,0.612833333,0.711120607
0.5244,0.5625,0.747853773
0.692,0.703,0.776326854
0.2885,0.204,0.260615365
0.366,0.339,0.207273992
0.417333333,0.4,0.731871084
0.476571429,0.674083333,0.263388858
0.436,0.612,0.324957236
0.801333333,0.849,0.729766323
0.467333333,0.375,0.636319441
0.79,0.828,0.85781434
0.908,0.9684,0.848130521
0.718666667,0.812484848,0.657792584
0.883285185,0.931291492,0.82261698
0.834,0.934,0.814327702
0.196,0.144785714,0.128095363
0.550066667,0.623666667,0.504179062
0.185333333,0.157,0.298738475
0.349,0.334,0.207825977
0.282,0.335333333,0.257553349
0.313,0.434,0.23778289
0.654,0.713,0.774270287
0.234,0.141,0.20941868
0.926,0.986,0.83111145
0.81047619,0.873333333,0.850258305
0.929333333,0.972,0.862206666
0.185,0.079133333,0.178425062
0.453666667,0.487,0.428284657
0.211,0.059,0.240857806
0.842,0.91085,0.840575803
0.44,0.398,0.346280438
0.598,0.619,0.861098061
0.7864,0.852,0.789156192
0.921333333,0.845750794,0.86316089
0.65,0.566,0.681138168
0.710507792,0.845410873,0.648673233
0.113066667,0.035230769,0.143260019
0.858,0.8614,0.84791083
0.612,0.5,0.532271192
0.636,0.739666667,0.769607239
0.342,0.082,0.636411171
0.554666667,0.698666667,0.352275971
0.628,0.668,0.255771024
0.378,0.383,0.375956567
0.698,0.868,0.776302494
0.529333333,0.482,0.205794472
0.252,0.28725,0.154820552
0.744933333,0.673947248,0.83318948
0.913097594,0.958521214,0.759899608
0.7562,0.796,0.827533359
0.916666667,0.919,0.879959431
0.303,0.346666667,0.228900383
0.8744,0.897333333,0.842065917
0.429,0.366,0.295398559
0.548,0.724,0.27073105
0.253333333,0.275380952,0.223750904
0.124,0.042066667,0.193385899
0.906,0.93,0.852004524
0.034,0.013333333,0.158841092
0.267885714,0.373971429,0.152404142
0.1524,0.092666667,0.139123613
0.288,0.305,0.294038228
0.653,0.641,0.499304428
0.696733333,0.748066667,0.759280289
0.118,0.082,0.136082417
0.052,0.018595238,0.098513151
0.468,0.4315,0.677048846
0.232,0.102,0.210204597
0.277333333,0.173,0.642973447
0.909333333,0.927,0.857699652
0.282,0.34,0.185295511
0.8953,0.976,0.865172285
0.337333333,0.365125313,0.266467774
0.836,0.914,0.845343115
0.7455,0.693833333,0.699062131
0.255,0.338,0.309097167
0.324666667,0.348,0.154655216
0.571,0.58,0.385492986
0.254,0.262666667,0.189525135
0.308,0.305,0.329972279
0.811333333,0.859,0.848345342
0.891,0.945,0.873900574
0.7205,0.762,0.848726026
0.704,0.823,0.639756028
0.6245,0.718,0.719711476
0.236,0.107166667,0.222500103
0.235166667,0.0885,0.236376754
0.238,0.274666667,0.173707827
0.54,0.68,0.372021312
0.876,0.954,0.884307826
0.3535,0.220063666,0.169327543
0.424,0.406,0.373766329
0.378833333,0.44175,0.305959511
0.734,0.748333333,0.736894014
0.452766667,0.454333333,0.181582926
0.306,0.096666667,0.251891806
0.702,0.707333333,0.556107206
0.48545671,0.59489188,0.56508973
0.839,0.758,0.823249923
0.712,0.856666667,0.601524191
0.916,0.933,0.89926719
0.416,0.392,0.514835111
0.473,0.37930303,0.693290257
0.615666667,0.436201954,0.786426939
0.443515789,0.432907018,0.700334247
0.262140977,0.0805,0.346292592
0.076,0.041333333,0.145003402
0.7443,0.471216667,0.890280394
0.784333333,0.757833333,0.86205733
0.675714286,0.692,0.659315316
0.156,0.0305,0.184151367
0.827666667,0.79,0.837923812
0.564,0.642,0.558164606
0.438,0.399,0.257873619
0.795166667,0.82,0.832455354
0.552,0.516,0.73430641
0.85322619,0.89727619,0.870835382
0.31,0.201,0.652602677
0.134,0.036,0.107573539
0.207333333,0.042,0.283158717
0.916714286,0.932166234,0.856459912
0.18,0.184,0.162756833
0.54,0.63,0.727354807
0.134,0.063,0.149199838
0.756,0.854,0.733224447
0.502,0.378666667,0.709087662
0.758666667,0.9165,0.750883997
0.852,0.774333333,0.821282541
0.992,0.984,0.896964128
0.823404762,0.733333333,0.783275103
0.542,0.514,0.70289127
0.6044,0.702333333,0.351685453
0.45,0.343,0.592786541
0.339,0.398444444,0.178475811
0.352885714,0.445,0.246727549
0.429166667,0.371714286,0.476858531
0.120004762,0.0881,0.278807595
0.249733333,0.187806676,0.23483716
0.139888889,0.139066667,0.139117365
0.680666667,0.872279221,0.780805817
0.048,0.011,0.111156607
0.665166667,0.566,0.668004704
0.19,0.131285714,0.11744485
0.304,0.297666667,0.174029671
0.45,0.453,0.310906748
0.010333333,0.010266667,0.110325498
0.172666667,0.09615,0.167090159
0.338,0.376,0.263990879
0.928,0.982,0.859933965
0.95,0.982666667,0.888847859
0.880666667,0.966,0.847418361
0.592333333,0.671333333,0.71219908
0.3875,0.264166667,0.219740535
0.386,0.414666667,0.583157122
0.567,0.4854,0.716913996
0.504333333,0.556666667,0.326908677
0.242,0.274,0.233373674
0.868,0.969,0.79714646
0.056,0.003810526,0.089271692
0.382,0.405,0.20962097
0.975,0.999838889,0.879453725
0.274,0.076166667,0.580084623
0.034,0.002,0.151416673
0.236222222,0.250571429,0.174476715
0.59,0.602,0.582199626
0.370666667,0.581430556,0.691920407
0.476666667,0.645666667,0.310092631
0.904,0.912,0.884138368
0.591194577,0.577120372,0.643316316
0.871666667,0.872833333,0.848043938
0.344,0.206,0.582766455
0.065,0.016010504,0.127971547
0.66,0.599,0.84728846
0.3025,0.331333333,0.181064745
0.996,0.993,0.897039054
0.366,0.31,0.250374654
0.926,0.957333333,0.879914339
0.97,0.9878,0.892269781
0.839366667,0.918949206,0.800545487
0.308,0.247,0.428414048
0.640966667,0.768,0.703379557
0.029,0.016418876,0.157837134
0.878,0.894,0.795584963
0.620833333,0.500829365,0.876033677
0.962,0.967799134,0.885174681
0.43,0.388,0.308930028
0.418391667,0.461255556,0.277581614
0.992,0.998,0.869242928
0.677333333,0.664333333,0.418070955
0.988,0.9855,0.893048566
0.0265,0.013888095,0.11080528
0.255666667,0.075966667,0.476316432
0.142666667,0.058059627,0.166965963
0.3685,0.3809,0.222751377
0.726,0.711166667,0.749559471
0.4894,0.470333333,0.50637403
0.341533333,0.587809524,0.197306847
0.226,0.245646341,0.156983872
0.8675,0.835354545,0.813468243
0.1265,0.071394322,0.176040477
0.0865,0.1064,0.144991697
0.83,0.933333333,0.833937615
0.320666667,0.364111111,0.191509946
0.385,0.398,0.677598312
0.546,0.54,0.471830765
0.263816017,0.197579737,0.315823579
0.424666667,0.401,0.454638971
0.389,0.349,0.319334454
0.671333333,0.666333333,0.89177387
0.460881818,0.598436007,0.214878585
0.130666667,0.047666667,0.195861127
0.856,0.9575,0.828730077
0.428,0.396,0.344696654
0.366,0.408,0.373687773
0.3355,0.29,0.229370425
0.306,0.304,0.179177788
0.786,0.814,0.682512174
0.785406349,0.898465801,0.816371666
0.530214286,0.342,0.793235055
0.996,0.996,0.894184864
0.491960784,0.42454961,0.705701335
0.602,0.861714286,0.411390575
0.3916,0.378333333,0.258860236
0.522,0.6232,0.304560312
0.158,0.0565,0.17107673
0.247238095,0.365066667,0.223805625
0.182,0.083,0.144593397
0.84,0.9195,0.737860533
0.109,0.0647,0.123853988
0.902,0.938,0.879617034
0.38,0.411,0.210051351
0.388,0.358333333,0.663449844
0.317166667,0.226,0.208380372
0.666942424,0.695047619,0.7101193
0.321666667,0.2978,0.504911824
0.146,0.074,0.218453069
0.595,0.483121212,0.333441739
0.906,0.98,0.888497613
0.299714286,0.316333333,0.174506441
0.332,0.359,0.267163189
0.58,0.651,0.297466489
0.122555556,0.08,0.200530105
0.834,0.89,0.866041518
0.554,0.437,0.684904978
0.257333333,0.162,0.265596395
0.344,0.368666667,0.214195014
0.7,0.540866667,0.786492436
0.436,0.487,0.736904189
0.9072,0.992,0.752753056
0.726,0.827,0.799376764
0.756,0.776,0.834056567
0.966042857,0.98360373,0.897158507
0.306,0.244,0.226743349
0.694,0.700333333,0.828956214
0.77,0.822294372,0.772701768
0.163,0.086666667,0.187479591
0.752,0.660475641,0.818417668
0.231,0.225,0.375456581
0.884,0.728083333,0.836293135
0.611,0.5516,0.679295645
0.641666667,0.725857143,0.622177124
0.12,0.038,0.171663669
0.508666667,0.552258333,0.681068287
0.366,0.579666667,0.261468776
0.591,0.764,0.625714908
0.017619048,0.006555556,0.100622666
0.118583333,0.121322222,0.137918518
0.9808,0.979,0.88050469
0.146666667,0.0698,0.19072438
0.151866667,0.108833333,0.13440895
0.180727273,0.0745,0.200268127
0.09,0.028,0.149471557
0.994,0.989555556,0.872341184
0.2835,0.280666667,0.778706102
0.3675,0.372833333,0.347431656
0.965666667,0.992888889,0.893911503
0.176,0.105333333,0.112395854
0.285333333,0.117,0.469051248
0.730944444,0.7364,0.817922257
0.369945238,0.278111905,0.536316087
0.747,0.868,0.732649304
0.351,0.312,0.244273621
0.290066667,0.199783333,0.244895924
0.5773,0.5963,0.612957279
0.864,0.9,0.836375896
0.254,0.292,0.178838769
0.832,0.794,0.842863154
0.8255,0.902361905,0.833150018
0.51,0.4975,0.404407986
0.298666667,0.306666667,0.163990955
0.712166667,0.621815148,0.744598736
0.678,0.612,0.81813894
0.81,0.733,0.826503278
0.77,0.683,0.786251315
0.835,0.821,0.826962669
0.426874783,0.310366667,0.255185529
0.450666667,0.361766667,0.742845937
0.12,0.03,0.114503834
0.338333333,0.378714286,0.672495798
0.300833333,0.274666667,0.313152369
0.008,0,0.109940049
0.61125,0.69,0.757161444
0.181,0.125533333,0.237345812
0.8385,0.932,0.805814514
0.8215,0.923,0.734558189
0.863,0.763045238,0.858803391
0.944,0.956,0.828925214
0.879,0.935222222,0.863930109
0.516,0.335533333,0.606462967
0.398,0.463,0.345060911
0.119,0.086,0.247126741
0.862,0.936,0.820942967
0.809,0.798,0.852426554
0.478,0.480333333,0.417432914
0.7945,0.6705,0.861426657
0.864,0.733166667,0.873147423
0.096352381,0.014,0.173422608
0.252666667,0.119333333,0.308617834
0.231083333,0.140666667,0.209806017
0.378,0.334,0.210644434
0.958,0.997,0.862945156
0.672,0.584,0.526034903
0.814,0.853,0.870652003
0.5372,0.503,0.642406313
0.638,0.662333333,0.349389001
0.832,0.946,0.833999006
0.372,0.322666667,0.548324625
0.438333333,0.298,0.476058464
0.1243,0.043125,0.167578035
0.392,0.344333333,0.215936511
0.380666667,0.2234,0.446905665
0.776,0.693,0.830875836
0.964,0.988,0.858238529
0.982,0.996,0.899969413
0.898,0.974,0.824201212
0.738,0.713,0.780695487
0.14,0.187833333,0.141798089
0.833,0.854,0.864161576
0.3339,0.201666667,0.292343415
0.178,0.099794958,0.212311239
0.508,0.438,0.451886284
0.746,0.728333333,0.777951508
0.200716667,0.142452381,0.55992945
0.092,0.059,0.163419431
0.407166667,0.318833333,0.707994554
0.266,0.364,0.245484406
0.658307143,0.694053597,0.661841196
0.508,0.495,0.740218506
0.516,0.409333333,0.332938559
0.537,0.545933333,0.590325329
0.59652381,0.632,0.548885473
0.627,0.646,0.822240492
0.764,0.868,0.831698452
0.972,0.994,0.847635872
0.441333333,0.470166667,0.289299073
0.2285,0.155833333,0.285895289
0.564,0.483,0.71113623
0.1149,0.03017381,0.133367313
0.086733333,0.08425,0.145862005
0.607333333,0.6085,0.680391004
0.99,0.987882353,0.904693388
0.16,0.143166667,0.196189522
0.603142857,0.663833333,0.763741477
0.958,1,0.870250081
0.28,0.343,0.178591386
0.759333333,0.741,0.819717621
0.866,0.952,0.83374355
0.342,0.3658,0.217523955
0.1002,0.051737374,0.154028348
0.426,0.3546,0.310687556
0.949,0.994,0.876850384
0.915333333,0.9575,0.816386135
0.189,0.1685,0.141470456
0.602,0.591,0.743513392
0.798,0.801,0.81419344
0.931805556,0.993677939,0.872271842
0.887,0.878,0.848156859
0.924,0.974,0.890283455
0.516,0.753666667,0.407225576
0.858,0.925,0.738798861
0.128,0.046,0.164410357
0.604666667,0.552,0.796919152
0.756,0.764,0.815304557
0.8676,0.982,0.793578082
0.612866667,0.624,0.819007022
0.664,0.766,0.529429321
0.596,0.566,0.7652565
0.539512821,0.581632743,0.685880016
0.275566667,0.197989438,0.170067682
0.494,0.564,0.380245846
0.422,0.364,0.393245811
0.934,0.998,0.857637073
0.86,0.87435,0.859096789
0.848,0.893333333,0.812753909
0.046,0.014,0.123684172
0.224,0.178,0.102280238
0.238,0.164666667,0.19273694
0.272,0.274,0.289184498
0.876,0.84,0.866862671
0.760666667,0.721,0.825735313
0.689292857,0.817631457,0.749712914
0.7515,0.7905,0.687765482
0.352,0.253,0.417784653
0.363,0.384,0.204617153
0.596666667,0.4772,0.588008447
0.788,0.869,0.816861002
0.502,0.483,0.490053101
0.636666667,0.5872,0.533504081
0.7544,0.8085,0.839703044
0.712,0.82,0.556205051
0.4696,0.462,0.791907707
0.9838,0.992833333,0.884219082
0.094,0.028,0.205368095
0.89,0.959047619,0.829076177
0.31,0.243,0.17727839
0.414,0.466,0.318594286
0.06,0.01,0.116923081
0.372333333,0.3555,0.268768951
0.81,0.905,0.812520574
0.303833333,0.288266667,0.561226448
0.173333333,0.106555556,0.128230669
0.413657143,0.438351282,0.289271459
0.8335,0.848751515,0.867657911
0.942,0.932714286,0.896804628
0.7766,0.859333333,0.546799452
0.2635,0.157581818,0.252028161
0.322,0.371,0.140971134
0.962,0.992,0.887018881
0.072,0.05681746,0.100273489
0.324,0.335,0.263279312
0.741166667,0.786268831,0.774732422
0.817583333,0.854666667,0.831109049
0.538,0.474666667,0.653290368
0.244,0.372333333,0.118447731
0.918,0.982,0.845271575
0.368,0.267083333,0.724549736
0.57,0.528,0.667649589
0.875684848,0.914553638,0.688339993
0.97,0.996,0.87611248
0.363,0.288,0.559505681
0.236090909,0.153738095,0.2675293
0.159333333,0.151796825,0.118678062
0.913,0.924,0.889494178
0.302,0.290666667,0.256754181
0.449,0.46,0.409278362
0.418806417,0.337547835,0.509986777
0.338,0.236,0.272188246
0.078,0.108333333,0.162982259
0.7485,0.776,0.825750148
0.949333333,0.905,0.893646891
0.988,0.977083553,0.878247947
0.526,0.391,0.479032511
0.937666667,0.966333333,0.846599929
0.937,0.919333333,0.886864733
0.568166667,0.756233333,0.282171259
0.167558442,0.128304625,0.303472543
0.378733333,0.423,0.319223792
0.689,0.77,0.810135372
0.227428571,0.2088,0.177347343
0.194058726,0.1085,0.174327042
0.766,0.8096,0.873203514
0.862,0.882,0.840453089
0.848,0.9606,0.843693127
0.503752381,0.501636508,0.664402916
0.443,0.4025,0.479980255
0.484,0.38,0.504478178
0.688,0.764,0.657143375
0.96,0.988,0.891577506
0.39,0.396,0.33178446
0.6005,0.56,0.270489237
0.855333333,0.958169697,0.786375196
0.884,0.935,0.867389362
0.088194118,0.038576923,0.415047962
0.784666667,0.860333333,0.780257228
0.822,0.943,0.84227951
0.924,0.942,0.881669364
0.288,0.392,0.275422021
0.638,0.803,0.828517748
0.812,0.891,0.775255177
0.1595,0.110971429,0.196048247
0.196,0.143,0.192828025
0.848,0.888,0.797107091
0.34,0.041,0.370000723
0.778,0.874,0.86055597
0.82,0.906,0.867339056
0.414,0.425833333,0.544866289
0.116438095,0.131238095,0.130727696
0.814,0.919666667,0.746180867
0.374,0.465,0.301380247
0.750333333,0.7711,0.813336289
0.320363636,0.279833333,0.224186703
0.305333333,0.279169048,0.303873399
0.786,0.817,0.807280348
0.835,0.875,0.820126595
0.264333333,0.3154,0.35146682
0.575655556,0.668022222,0.774930806
0.064,0.014,0.141770328
0.538,0.43,0.440603509
0.421138889,0.419,0.35416255
0.892,0.920847619,0.667424833
0.737,0.786,0.746772616
0.804,0.842466667,0.789371327
0.454666667,0.449,0.290458505
0.856,0.861,0.826126598
0.708916717,0.592958782,0.773242688
0.832,0.854666667,0.847958417
0.994,0.998,0.881047424
0.672333333,0.581333333,0.85003392
0.271,0.2982,0.220568144
0.282833333,0.152333333,0.587685078
0.83,0.816,0.875264956
0.700777778,0.583,0.660300075
0.692,0.5555,0.823160373
0.396,0.3095,0.481235118
0.984380952,0.998845716,0.842789978
0.912,0.96,0.793282618
0.25,0.224,0.20583941
0.477111111,0.444,0.784098039
0.282,0.265,0.376039452
0.848,0.892,0.855173993
0.745,0.915,0.705604271
0.654,0.563,0.615678421
0.854,0.949,0.843811864
0.222,0.144,0.206022444
0.574,0.490666667,0.6374554
0.908333333,0.971928571,0.8156905
0.01,0.009312569,0.105950029
0.088,0.025,0.13904623
0.14,0.057666667,0.222308211
0.321,0.134666667,0.425959303
0.811842328,0.607533333,0.776628397
0.32760404,0.294666667,0.381266293
0.730666667,0.739333333,0.815059932
0.086,0.035,0.130465608
0.342,0.373,0.283871934
0.382,0.413,0.392239772
0.476,0.528,0.758437748
0.376,0.39,0.270592496
0.318,0.392666667,0.235471473
0.075,0.062,0.150643598
0.852666667,0.88525,0.795519456
0.267498191,0.381536094,0.198576549
0.872366667,0.950816263,0.713872862
0.044,0.01,0.11815266
0.9,0.882,0.884473963
0.681,0.6297,0.776760958
0.262571429,0.176,0.236156717
0.962,0.991,0.867274918
0.717547619,0.621333333,0.620928301
0.22,0.212,0.166343964
0.842617965,0.903633333,0.521496438
0.598,0.891166667,0.75710163
0.777166667,0.7685,0.8682289
0.565,0.606,0.829501064
0.205333333,0.100666667,0.24156288
0.549222222,0.463833333,0.368219805
0.864,0.845,0.902102561
0.3682,0.3133,0.321792993
0.304,0.352,0.175659715
0.924,0.92,0.860523945
0.955944444,0.991479181,0.793014695
0.08,0.0564,0.163952521
0.6365,0.434,0.787467415
0.536285714,0.5095,0.731762332
0.197153846,0.130666667,0.231299723
0.552,0.5535,0.288912065
0.910904185,0.928471849,0.871402321
0.828,0.8645,0.898651907
0.077142857,0.044411765,0.228238425
0.1657,0.125595238,0.141102725
0.822,0.879,0.701929895
0.611633333,0.634945815,0.679779692
0.250666667,0.254,0.175150067
0.328133333,0.344566667,0.336402391
0.97,0.998,0.869030073
0.28,0.305,0.161867292
0.265,0.261933333,0.204779134
0.259,0.353,0.235064727
0.86,0.871,0.869979241
0.772666667,0.896,0.838401243
0.3024,0.355,0.144778085
0.587333333,0.482,0.785504511
0.38,0.386,0.327690504
0.0846,0.029748485,0.105389168
0.2731,0.163066667,0.243471547
0.6015,0.722238817,0.762611629
0.392,0.427833333,0.358947219
0.46832619,0.432337013,0.59293426
0.114716667,0.047385714,0.136552558
0.104666667,0.039,0.120669192
0.436,0.404,0.264470284
0.493122222,0.579966667,0.570721996
0.8045,0.893031602,0.784098594
0.9072,0.944,0.889473379
0.544,0.578,0.467373561
0.695,0.761,0.734996331
0.079,0.044,0.119100677
0.766,0.657190476,0.822230188
0.549871429,0.567404762,0.688737505
0.437333333,0.378,0.417487634
0.704,0.901,0.292434942
0.071419048,0.049025316,0.113281902
0.798,0.89,0.81524251
0.967,0.967,0.8728556
0.248,0.250166667,0.20649566
0.9238,0.971255556,0.870161603
0.467022222,0.363064713,0.719960689
0.759,0.742,0.783529058
0.451,0.314,0.145974899
0.282066667,0.3,0.178583457
0.838,0.884,0.762230406
0.254,0.3,0.141105446
0.604,0.561666667,0.633272816
0.689,0.676,0.792340368
0.718666667,0.767533333,0.755800542
0.527688889,0.661168615,0.605797396
0.246,0.377833333,0.20785913
0.649333333,0.724,0.836224265
0.257666667,0.37325,0.162537389
0.75,0.903666667,0.530615869
0.846,0.84,0.868392168
0.624,0.553046154,0.791676729
0.631,0.680666667,0.770583081
0.13,0.046,0.268144875
0.9948,0.997989755,0.877186173
0.304666667,0.268333333,0.203309291
0.308333333,0.356111111,0.223989576
0.3465,0.133555556,0.710954641
0.854666667,0.831,0.798681199
0.15,0.05,0.196815037
0.279428571,0.511666667,0.204210455
0.208,0.017,0.305213818
0.906,0.966,0.878080006
0.902,0.837,0.865573558
0.544,0.578,0.663878637
0.215,0.016561616,0.378230567
0.746,0.714,0.807939102
0.198709524,0.144947619,0.191050212
0.28,0.236,0.126658671
0.962,0.98175,0.883051098
0.414,0.373666667,0.243787169
0.782,0.777,0.757991574
0.94,0.997,0.797822402
0.35,0.314,0.256772777
0.707833333,0.883333333,0.827391321
0.665333333,0.682,0.790855299
0.600095238,0.683733333,0.743951256
0.424,0.2936,0.735020838
0.585,0.431,0.499908497
0.938,0.972333333,0.8763461
0.9,0.948,0.896093895
0.946,0.954,0.849482679
0.904,0.964,0.798092908
0.934,0.947,0.889458172
0.724,0.568333333,0.759380467
0.294,0.248,0.178819434
0.808,0.896,0.807110826
0.769,0.917206349,0.651751679
0.774,0.92,0.803720728
0.172571429,0.232468966,0.207993288
0.696,0.693,0.747238809
0.535,0.4745,0.357546743
0.07,0.0574,0.117332074
0.276,0.3,0.181195865
0.11,0.076666667,0.16155212
0.721,0.784,0.692972538
0.47,0.462333333,0.516319066
0.706285714,0.766666667,0.840274957
0.147,0.036,0.410231334
0.918,0.967,0.844874692
0.534,0.487,0.414172134
0.514,0.414333333,0.486017719
0.041333333,0.062968676,0.092887659
0.768,0.676,0.826872257
0.477825,0.550384615,0.482842168
0.3386,0.254374747,0.284111257
0.213754386,0.087861905,0.128830119
0.416323565,0.304023626,0.269768073
0.726,0.677333333,0.801665468
0.2,0.274,0.181375294
0.466,0.4545,0.454708213
0.805933333,0.9176,0.819621372
0.262,0.174,0.190347946
0.192,0.112,0.146747177
0.664666667,0.777,0.801145627
0.5615,0.504,0.762234624
0.983,0.994,0.912275899
0.634,0.716333333,0.794045485
0.745,0.673666667,0.623776047
0.240666667,0.184333333,0.173744663
0.592,0.786833333,0.505758376
0.700848485,0.818333333,0.469324716
0.876,0.919,0.835607592
0.215333333,0.133666667,0.319384146
0.442,0.263333333,0.464472185
0.696,0.896214286,0.689147629
0.745,0.765,0.779414603
0.321333333,0.3125,0.191964729
0.740933333,0.803761905,0.791280042
0.883,0.8345,0.840384149
0.161,0.093333333,0.202718334
0.887333333,0.880111111,0.857730188
0.06,0.037403846,0.093145166
0.126,0.105,0.125406983
0.605333333,0.501566667,0.774672485
0.208666667,0.184,0.238371899
0.35,0.3495,0.273928954
0.4,0.364,0.279222201
0.956,0.937666667,0.883584086
0.698,0.802,0.809384995
0.73,0.557,0.861066923
0.896,0.91,0.871683244
0.45,0.427690476,0.438906603
0.556,0.453,0.556106928
0.5322,0.549,0.56135522
0.3982,0.454,0.292434682
0.324,0.170266667,0.148815149
0.558,0.484,0.639249507
0.8445,0.888333333,0.82172636
0.488,0.492,0.470711717
0.3395,0.055583333,0.720279216
0.968818182,0.980004064,0.884147505
0.118,0.032,0.194072315
0.634,0.758,0.622964114
0.852,0.8135,0.856943134
0.716,0.620066667,0.819576265
0.618,0.701,0.514324048
0.346,0.214,0.351965539
0.658,0.67,0.50284385
0.936,0.949,0.842417786
0.414,0.656,0.29269367
0.786,0.735,0.786110737
0.158,0.229,0.13741056
0.282,0.256,0.336475521
0.934,0.956,0.827741836
0.231333333,0.36,0.167312102
0.6775,0.746533333,0.719320667
0.61,0.316,0.805810878
0.664,0.666,0.701974444
0.212,0.254,0.19637181
0.962,0.978666667,0.877910107
0.712385185,0.751765301,0.83934487
0.932,0.976,0.856480342
0.879561905,0.92575,0.862216014
0.165333333,0.0984,0.111985635
0.012,0.004,0.103814477
0.522,0.469,0.743016953
0.106666667,0.082985205,0.132460646
0.72,0.944,0.741562174
0.226,0.133,0.250501802
0.94,0.986,0.896517218
0.8185,0.918796123,0.84546259
0.876,0.958,0.868589037
0.894,0.859,0.906842549
0.92,0.946,0.806388743
0.412,0.422,0.415067611
0.980818182,0.992209194,0.894395975
0.448510606,0.593162457,0.578603732
0.641666667,0.565333333,0.583263949
0.484357576,0.557557143,0.673134653
0.881133333,0.807666667,0.859747881
0.2,0.24,0.203128867
0.380166667,0.451,0.531177366
0.052,0.002,0.141468911
0.634,0.662,0.677990555
0.318,0.362,0.373389759
0.189309524,0.163544872,0.294726634
0.555666667,0.59525,0.492395758
0.824,0.952,0.860382048
0.6266,0.446166667,0.753498
0.038,0.014,0.095151711
0.596358333,0.492269048,0.21483288
0.2816,0.333666667,0.266200518
0.68,0.57,0.772804168
0.932,0.964666667,0.892639949
0.582,0.776,0.359409194
0.734,0.787,0.759186144
0.128,0.064133333,0.189657219
0.264,0.296,0.253790305
0.158,0.057,0.193364652
0.349666667,0.296,0.355187111
0.393,0.427,0.670153551
0.298,0.209666667,0.196520622
0.419766667,0.4975,0.620257543
0.434,0.465,0.170492807
0.485333333,0.477,0.692152481
0.942,0.982333333,0.845488031
0.343,0.384,0.53782919
0.375884058,0.345133333,0.348663388
0.2332,0.17,0.151157271
0.67725,0.733159524,0.752641327
0.268,0.162,0.202653849
0.863,0.782,0.859021014
0.736,0.731,0.820433955
0.064,0.022,0.183865796
0.78,0.933,0.787139431
0.146,0.076,0.185228798
0.87,0.784666667,0.845728784
0.024,0.0045,0.143253854
0.778,0.88,0.833172652
0.826,0.846333333,0.82124684
0.07,0.126,0.107407117
0.12752381,0.163333333,0.180069814
0.544,0.575,0.864113925
0.78,0.75,0.837664152
0.683,0.8528,0.794326923
0.467,0.413666667,0.444728651
0.968,1,0.886017961
0.8805,0.952,0.831790465
0.452,0.301,0.754801928
0.26,0.108,0.177996471
0.914666667,0.972,0.783131263
0.9075,0.907666667,0.856028984
0.822,0.762,0.888244832
0.382,0.427,0.446156458
0.972,1,0.904679806
0.921428571,0.9776,0.817270904
0.6196,0.565,0.822915645
0.132,0.1208,0.137614138
0.88,0.932,0.864339703
0.356,0.322,0.57383904
0.874,0.922,0.868833982
0.842714286,0.925,0.838557495
0.408,0.279,0.672041907
0.994,0.98,0.893915321
0.274,0.236,0.149813566
0.035933333,0.019,0.098375187
0.8645,0.897,0.736317205
0.705,0.711862745,0.786661699
0.44,0.607333333,0.626256735
0.671666667,0.748333333,0.717182449
0.5327,0.575130628,0.588931922
0.123571429,0.190524176,0.212165265
0.582333333,0.441311688,0.65875428
0.616833333,0.372666667,0.831599213
0.632666667,0.770621429,0.631619322
0.832666667,0.914,0.837763336
0.883022047,0.955064069,0.769098665
0.684,0.647,0.503782322
0.198,0.158666667,0.16286635
0.3848,0.37,0.444687185
0.208,0.046,0.19226056
0.343333333,0.396,0.4730147
0.444,0.311333333,0.469687225
0.962,0.9338,0.894562862
0.613,0.553,0.368461625
0.62,0.608,0.623784643
0.985,0.994818182,0.891606924
0.388,0.3034,0.263540993
0.246,0.335,0.275526221
0.244,0.123,0.192693535
0.422,0.417333333,0.30772752
0.142,0.153,0.171168365
0.564,0.682,0.545409081
0.442,0.492285714,0.405973347
0.366,0.246333333,0.516035008
0.32,0.271,0.45132953
0.6835,0.883833333,0.830714495
0.751866667,0.6475,0.79782561
0.491333333,0.583384615,0.51604793
0.376,0.32,0.468756213
0.334,0.39,0.187885562
0.242,0.163,0.153141726
0.504666667,0.57,0.48577929
0.249,0.245533333,0.171825668
0.7754,0.835466667,0.771896786
0.8796,0.674333333,0.882165471
0.87,0.926,0.891170185
0.466,0.4656,0.305214275
0.96575,0.96675,0.886403974
0.464866667,0.513296681,0.715842122
